Date,Open,High,Low,Close,Adj Close,Volume
2016-12-12,5.860000,5.860000,5.860000,5.860000,5.751256,0
2016-12-13,5.880000,5.880000,5.880000,5.880000,5.770885,0
2016-12-14,5.790000,5.790000,5.790000,5.790000,5.705843,0
2016-12-15,5.800000,5.800000,5.800000,5.800000,5.715700,0
2016-12-16,5.790000,5.790000,5.790000,5.790000,5.705843,0
2016-12-19,5.850000,5.850000,5.850000,5.850000,5.764973,0
2016-12-20,5.820000,5.820000,5.820000,5.820000,5.735409,0
2016-12-21,5.850000,5.850000,5.850000,5.850000,5.764973,0
2016-12-22,5.840000,5.840000,5.840000,5.840000,5.755118,0
2016-12-23,5.840000,5.840000,5.840000,5.840000,5.755118,0
2016-12-27,5.830000,5.830000,5.830000,5.830000,5.745263,0
2016-12-28,5.870000,5.870000,5.870000,5.870000,5.784681,0
2016-12-29,5.890000,5.890000,5.890000,5.890000,5.804391,0
2016-12-30,5.890000,5.890000,5.890000,5.890000,5.819210,0
2017-01-03,5.930000,5.930000,5.930000,5.930000,5.858729,0
2017-01-04,5.940000,5.940000,5.940000,5.940000,5.868609,0
2017-01-05,6.030000,6.030000,6.030000,6.030000,5.957528,0
2017-01-06,5.980000,5.980000,5.980000,5.980000,5.908129,0
2017-01-09,6.020000,6.020000,6.020000,6.020000,5.947648,0
2017-01-10,6.020000,6.020000,6.020000,6.020000,5.947648,0
2017-01-11,6.040000,6.040000,6.040000,6.040000,5.967407,0
2017-01-12,6.030000,6.030000,6.030000,6.030000,5.957528,0
2017-01-13,6.000000,6.000000,6.000000,6.000000,5.927889,0
2017-01-17,6.060000,6.060000,6.060000,6.060000,5.987167,0
2017-01-18,5.980000,5.980000,5.980000,5.980000,5.908129,0
2017-01-19,5.940000,5.940000,5.940000,5.940000,5.868609,0
2017-01-20,5.940000,5.940000,5.940000,5.940000,5.868609,0
2017-01-23,5.940000,5.940000,5.940000,5.940000,5.868609,0
2017-01-24,5.950000,5.950000,5.950000,5.950000,5.878489,0
2017-01-25,5.890000,5.890000,5.890000,5.890000,5.819210,0
2017-01-26,5.900000,5.900000,5.900000,5.900000,5.829091,0
2017-01-27,5.920000,5.920000,5.920000,5.920000,5.848850,0
2017-01-30,5.900000,5.900000,5.900000,5.900000,5.829091,0
2017-01-31,5.940000,5.940000,5.940000,5.940000,5.880570,0
2017-02-01,5.910000,5.910000,5.910000,5.910000,5.850870,0
2017-02-02,5.910000,5.910000,5.910000,5.910000,5.850870,0
2017-02-03,5.900000,5.900000,5.900000,5.900000,5.840971,0
2017-02-06,5.950000,5.950000,5.950000,5.950000,5.890470,0
2017-02-07,5.980000,5.980000,5.980000,5.980000,5.920170,0
2017-02-08,6.050000,6.050000,6.050000,6.050000,5.989470,0
2017-02-09,5.990000,5.990000,5.990000,5.990000,5.930069,0
2017-02-10,5.980000,5.980000,5.980000,5.980000,5.920170,0
2017-02-13,5.960000,5.960000,5.960000,5.960000,5.900369,0
2017-02-14,5.920000,5.920000,5.920000,5.920000,5.860770,0
2017-02-15,5.900000,5.900000,5.900000,5.900000,5.840971,0
2017-02-16,5.930000,5.930000,5.930000,5.930000,5.870670,0
2017-02-17,5.960000,5.960000,5.960000,5.960000,5.900369,0
2017-02-21,5.950000,5.950000,5.950000,5.950000,5.890470,0
2017-02-22,5.960000,5.960000,5.960000,5.960000,5.900369,0
2017-02-23,5.980000,5.980000,5.980000,5.980000,5.920170,0
2017-02-24,6.040000,6.040000,6.040000,6.040000,5.979569,0
2017-02-27,6.010000,6.010000,6.010000,6.010000,5.949870,0
2017-02-28,6.020000,6.020000,6.020000,6.020000,5.970698,0
2017-03-01,5.920000,5.920000,5.920000,5.920000,5.871517,0
2017-03-02,5.900000,5.900000,5.900000,5.900000,5.851681,0
2017-03-03,5.910000,5.910000,5.910000,5.910000,5.861598,0
2017-03-06,5.910000,5.910000,5.910000,5.910000,5.861598,0
2017-03-07,5.870000,5.870000,5.870000,5.870000,5.821926,0
2017-03-08,5.840000,5.840000,5.840000,5.840000,5.792172,0
2017-03-09,5.800000,5.800000,5.800000,5.800000,5.752500,0
2017-03-10,5.810000,5.810000,5.810000,5.810000,5.762417,0
2017-03-13,5.780000,5.780000,5.780000,5.780000,5.732664,0
2017-03-14,5.810000,5.810000,5.810000,5.810000,5.762417,0
2017-03-15,5.880000,5.880000,5.880000,5.880000,5.831844,0
2017-03-16,5.850000,5.850000,5.850000,5.850000,5.802090,0
2017-03-17,5.880000,5.880000,5.880000,5.880000,5.831844,0
2017-03-20,5.910000,5.910000,5.910000,5.910000,5.861598,0
2017-03-21,5.950000,5.950000,5.950000,5.950000,5.901271,0
2017-03-22,5.970000,5.970000,5.970000,5.970000,5.921107,0
2017-03-23,5.960000,5.960000,5.960000,5.960000,5.911190,0
2017-03-24,5.980000,5.980000,5.980000,5.980000,5.931025,0
2017-03-27,6.010000,6.010000,6.010000,6.010000,5.960780,0
2017-03-28,5.970000,5.970000,5.970000,5.970000,5.921107,0
2017-03-29,6.010000,6.010000,6.010000,6.010000,5.960780,0
2017-03-30,5.960000,5.960000,5.960000,5.960000,5.911190,0
2017-03-31,5.980000,5.980000,5.980000,5.980000,5.944990,0
2017-04-03,6.030000,6.030000,6.030000,6.030000,5.994698,0
2017-04-04,6.000000,6.000000,6.000000,6.000000,5.964873,0
2017-04-05,6.020000,6.020000,6.020000,6.020000,5.984756,0
2017-04-06,6.010000,6.010000,6.010000,6.010000,5.974815,0
2017-04-07,5.990000,5.990000,5.990000,5.990000,5.954931,0
2017-04-10,6.010000,6.010000,6.010000,6.010000,5.974815,0
2017-04-11,6.070000,6.070000,6.070000,6.070000,6.034463,0
2017-04-12,6.100000,6.100000,6.100000,6.100000,6.064288,0
2017-04-13,6.120000,6.120000,6.120000,6.120000,6.084170,0
2017-04-17,6.090000,6.090000,6.090000,6.090000,6.054347,0
2017-04-18,6.170000,6.170000,6.170000,6.170000,6.133878,0
2017-04-19,6.140000,6.140000,6.140000,6.140000,6.104053,0
2017-04-20,6.110000,6.110000,6.110000,6.110000,6.074229,0
2017-04-21,6.110000,6.110000,6.110000,6.110000,6.074229,0
2017-04-24,6.080000,6.080000,6.080000,6.080000,6.044405,0
2017-04-25,6.020000,6.020000,6.020000,6.020000,5.984756,0
2017-04-26,6.050000,6.050000,6.050000,6.050000,6.014580,0
2017-04-27,6.050000,6.050000,6.050000,6.050000,6.014580,0
2017-04-28,6.060000,6.060000,6.060000,6.060000,6.035495,0
2017-05-01,6.010000,6.010000,6.010000,6.010000,5.985698,0
2017-05-02,6.040000,6.040000,6.040000,6.040000,6.015576,0
2017-05-03,6.040000,6.040000,6.040000,6.040000,6.015576,0
2017-05-04,6.010000,6.010000,6.010000,6.010000,5.985698,0
2017-05-05,6.020000,6.020000,6.020000,6.020000,5.995657,0
2017-05-08,5.980000,5.980000,5.980000,5.980000,5.955819,0
2017-05-09,5.980000,5.980000,5.980000,5.980000,5.955819,0
2017-05-10,5.970000,5.970000,5.970000,5.970000,5.945859,0
2017-05-11,5.970000,5.970000,5.970000,5.970000,5.945859,0
2017-05-12,6.020000,6.020000,6.020000,6.020000,5.995657,0
2017-05-15,6.000000,6.000000,6.000000,6.000000,5.975738,0
2017-05-16,6.020000,6.020000,6.020000,6.020000,5.995657,0
2017-05-17,6.110000,6.110000,6.110000,6.110000,6.085293,0
2017-05-18,6.110000,6.110000,6.110000,6.110000,6.085293,0
2017-05-19,6.120000,6.120000,6.120000,6.120000,6.095253,0
2017-05-22,6.110000,6.110000,6.110000,6.110000,6.085293,0
2017-05-23,6.070000,6.070000,6.070000,6.070000,6.045455,0
2017-05-24,6.100000,6.100000,6.100000,6.100000,6.075334,0
2017-05-25,6.100000,6.100000,6.100000,6.100000,6.075334,0
2017-05-26,6.110000,6.110000,6.110000,6.110000,6.085293,0
2017-05-30,6.140000,6.140000,6.140000,6.140000,6.115171,0
2017-05-31,6.160000,6.160000,6.160000,6.160000,6.147105,0
2017-06-01,6.150000,6.150000,6.150000,6.150000,6.137126,0
2017-06-02,6.220000,6.220000,6.220000,6.220000,6.206979,0
2017-06-05,6.180000,6.180000,6.180000,6.180000,6.167063,0
2017-06-06,6.220000,6.220000,6.220000,6.220000,6.206979,0
2017-06-07,6.190000,6.190000,6.190000,6.190000,6.177042,0
2017-06-08,6.170000,6.170000,6.170000,6.170000,6.157084,0
2017-06-09,6.160000,6.160000,6.160000,6.160000,6.147105,0
2017-06-12,6.160000,6.160000,6.160000,6.160000,6.147105,0
2017-06-13,6.160000,6.160000,6.160000,6.160000,6.147105,0
2017-06-14,6.250000,6.250000,6.250000,6.250000,6.236917,0
2017-06-15,6.240000,6.240000,6.240000,6.240000,6.226937,0
2017-06-16,6.250000,6.250000,6.250000,6.250000,6.236917,0
2017-06-19,6.240000,6.240000,6.240000,6.240000,6.226937,0
2017-06-20,6.290000,6.290000,6.290000,6.290000,6.276833,0
2017-06-21,6.300000,6.300000,6.300000,6.300000,6.286812,0
2017-06-22,6.310000,6.310000,6.310000,6.310000,6.296791,0
2017-06-23,6.310000,6.310000,6.310000,6.310000,6.296791,0
2017-06-26,6.330000,6.330000,6.330000,6.330000,6.316749,0
2017-06-27,6.270000,6.270000,6.270000,6.270000,6.256875,0
2017-06-28,6.250000,6.250000,6.250000,6.250000,6.236917,0
2017-06-29,6.210000,6.210000,6.210000,6.210000,6.197000,0
2017-06-30,6.190000,6.190000,6.190000,6.190000,6.190000,0
2017-07-03,6.150000,6.150000,6.150000,6.150000,6.150000,0
2017-07-05,6.170000,6.170000,6.170000,6.170000,6.170000,0
2017-07-06,6.120000,6.120000,6.120000,6.120000,6.120000,0
2017-07-07,6.090000,6.090000,6.090000,6.090000,6.090000,0
2017-07-10,6.090000,6.090000,6.090000,6.090000,6.090000,0
2017-07-11,6.100000,6.100000,6.100000,6.100000,6.100000,0
2017-07-12,6.140000,6.140000,6.140000,6.140000,6.140000,0
2017-07-13,6.110000,6.110000,6.110000,6.110000,6.110000,0
2017-07-14,6.110000,6.110000,6.110000,6.110000,6.110000,0
2017-07-17,6.130000,6.130000,6.130000,6.130000,6.130000,0
2017-07-18,6.180000,6.180000,6.180000,6.180000,6.180000,0
2017-07-19,6.180000,6.180000,6.180000,6.180000,6.180000,0
2017-07-20,6.200000,6.200000,6.200000,6.200000,6.200000,0
2017-07-21,6.230000,6.230000,6.230000,6.230000,6.230000,0
