Date,Open,High,Low,Close,Adj Close,Volume
2016-07-18,61.369999,61.779999,61.060001,57.839542,61.779999,0
2016-07-25,61.529999,61.950001,61.529999,57.820820,61.759998,0
2016-08-01,61.540001,62.750000,60.700001,58.747673,62.750000,0
2016-08-08,62.900002,63.389999,62.900002,59.271957,63.310001,0
2016-08-15,63.990002,64.470001,63.610001,60.357971,64.470001,0
2016-08-22,64.330002,64.599998,63.869999,59.796238,63.869999,0
2016-08-29,64.180000,64.309998,63.720001,60.152000,64.250000,0
2016-09-05,63.869999,64.379997,62.299999,58.326374,62.299999,0
2016-09-12,63.130001,63.130001,62.020000,58.419998,62.400002,0
2016-09-19,62.750000,63.840000,62.419998,59.271957,63.310001,0
2016-09-26,62.669998,63.740002,62.669998,59.674530,63.740002,0
2016-10-03,63.840000,64.000000,63.009998,58.991093,63.009998,0
2016-10-10,63.230000,63.230000,61.610001,57.680389,61.610001,0
2016-10-17,61.320000,62.310001,61.320000,58.270206,62.240002,0
2016-10-24,62.619999,62.619999,61.070000,57.324623,61.230000,0
2016-10-31,61.259998,61.259998,59.919998,56.369682,60.209999,0
2016-11-07,61.709999,64.779999,61.709999,60.648197,64.779999,0
2016-11-14,65.779999,66.489998,62.490002,58.504257,62.490002,0
2016-11-21,62.650002,63.810001,62.650002,63.628704,63.810001,0
2016-11-28,62.939999,63.119999,62.919998,62.791088,62.970001,0
2016-12-05,63.939999,66.269997,63.939999,66.081711,66.269997,0
2016-12-12,65.430000,65.559998,64.849998,64.815323,65.000000,0
2016-12-19,65.059998,65.820000,65.059998,65.134407,65.320000,0
2016-12-26,65.500000,65.500000,64.330002,64.147224,64.330002,0
2017-01-02,64.959999,65.949997,64.959999,65.690002,65.690002,0
2017-01-09,65.489998,66.129997,65.489998,65.820000,65.820000,0
2017-01-16,65.160004,65.300003,64.839996,64.989998,64.989998,0
2017-01-23,64.839996,66.320000,64.839996,66.139999,66.139999,0
2017-01-30,65.730003,66.739998,65.730003,66.739998,66.739998,0
2017-02-06,66.269997,66.940002,65.970001,66.940002,66.940002,0
2017-02-13,67.129997,68.029999,67.129997,67.949997,67.949997,0
2017-02-20,68.199997,68.199997,67.820000,67.820000,67.820000,0
2017-02-27,68.269997,68.639999,67.599998,68.040001,68.040001,0
2017-03-06,67.750000,67.870003,67.529999,67.870003,67.870003,0
2017-03-13,67.970001,68.580002,67.669998,68.300003,68.300003,0
2017-03-20,67.989998,67.989998,66.779999,67.050003,67.050003,0
2017-03-27,66.790001,68.550003,66.790001,68.550003,68.550003,0
2017-04-03,67.860001,67.919998,67.269997,67.580002,67.580002,0
2017-04-10,67.820000,67.900002,66.410004,66.410004,66.410004,0
2017-04-17,67.089996,68.040001,67.029999,67.360001,67.360001,0
2017-04-24,68.029999,69.160004,68.029999,68.639999,68.639999,0
2017-05-01,68.760002,68.760002,68.010002,68.739998,68.739998,0
2017-05-08,68.639999,68.849998,68.040001,68.040001,68.040001,0
2017-05-15,68.400002,68.400002,66.400002,67.260002,67.260002,0
2017-05-22,67.709999,67.709999,67.309998,67.419998,67.419998,0
2017-05-29,67.209999,68.489998,67.199997,68.430000,68.430000,0
2017-06-05,68.029999,68.120003,67.580002,68.120003,68.120003,0
2017-06-12,68.160004,68.500000,68.010002,68.139999,68.139999,0
2017-06-19,68.769997,68.769997,67.660004,67.980003,67.980003,0
2017-06-26,68.230003,68.860001,67.900002,68.589996,68.589996,0
2017-07-03,68.769997,68.769997,67.580002,68.160004,68.160004,0
2017-07-10,68.199997,68.639999,68.080002,68.639999,68.639999,0
