Date,Open,High,Low,Close,Adj Close,Volume
2016-07-18,11.160000,11.190000,11.120000,10.153772,11.190000,0
2016-07-25,11.160000,11.240000,11.160000,10.199143,11.240000,0
2016-08-01,11.210000,11.280000,11.070000,10.235439,11.280000,0
2016-08-08,11.280000,11.280000,11.230000,10.208218,11.250000,0
2016-08-15,11.340000,11.340000,11.210000,10.235439,11.280000,0
2016-08-22,11.290000,11.350000,11.270000,10.226366,11.270000,0
2016-08-29,11.350000,11.430000,11.310000,10.371549,11.430000,0
2016-09-05,11.410000,11.470000,11.070000,10.044887,11.070000,0
2016-09-12,11.200000,11.200000,10.960000,10.026738,11.050000,0
2016-09-19,11.140000,11.390000,11.090000,10.253589,11.300000,0
2016-09-26,11.210000,11.290000,11.160000,10.217292,11.260000,0
2016-10-03,11.190000,11.220000,11.130000,10.146351,11.140000,0
2016-10-10,11.240000,11.240000,11.020000,10.037054,11.020000,0
2016-10-17,11.010000,11.120000,11.010000,10.073486,11.060000,0
2016-10-24,11.130000,11.130000,10.860000,9.891325,10.860000,0
2016-10-31,10.930000,10.930000,10.690000,9.772920,10.730000,0
2016-11-07,10.970000,11.490000,10.970000,10.465132,11.490000,0
2016-11-14,11.680000,11.830000,11.680000,10.774805,11.830000,0
2016-11-21,11.900000,12.120000,11.900000,11.038939,12.120000,0
2016-11-28,12.020000,12.040000,11.940000,10.902318,11.970000,0
2016-12-05,12.130000,12.540000,12.130000,11.421475,12.540000,0
2016-12-12,12.460000,12.480000,11.270000,10.292079,11.300000,0
2016-12-19,11.370000,11.410000,11.270000,11.257339,11.310000,0
2016-12-26,11.360000,11.360000,11.210000,11.196209,11.210000,0
2017-01-02,11.280000,11.460000,11.280000,11.326049,11.340000,0
2017-01-09,11.250000,11.390000,11.250000,11.366000,11.380000,0
2017-01-16,11.250000,11.310000,11.200000,11.236160,11.250000,0
2017-01-23,11.220000,11.500000,11.220000,11.395963,11.410000,0
2017-01-30,11.290000,11.490000,11.290000,11.475864,11.490000,0
2017-02-06,11.430000,11.590000,11.390000,11.575742,11.590000,0
2017-02-13,11.620000,11.690000,11.620000,11.655643,11.670000,0
2017-02-20,11.760000,11.760000,11.640000,11.625680,11.640000,0
2017-02-27,11.710000,11.770000,11.560000,11.605704,11.620000,0
2017-03-06,11.540000,11.540000,11.380000,11.415938,11.430000,0
2017-03-13,11.450000,11.590000,11.400000,11.575742,11.590000,0
2017-03-20,11.520000,11.520000,11.260000,11.286098,11.300000,0
2017-03-27,11.290000,11.490000,11.290000,11.475864,11.490000,0
2017-04-03,11.370000,11.370000,11.270000,11.350000,11.350000,0
2017-04-10,11.380000,11.460000,11.190000,11.190000,11.190000,0
2017-04-17,11.320000,11.500000,11.320000,11.460000,11.460000,0
2017-04-24,11.610000,11.720000,11.600000,11.600000,11.600000,0
2017-05-01,11.650000,11.650000,11.510000,11.590000,11.590000,0
2017-05-08,11.540000,11.590000,11.440000,11.440000,11.440000,0
2017-05-15,11.520000,11.520000,11.240000,11.350000,11.350000,0
2017-05-22,11.400000,11.480000,11.400000,11.460000,11.460000,0
2017-05-29,11.420000,11.640000,11.410000,11.640000,11.640000,0
2017-06-05,11.580000,11.740000,11.540000,11.740000,11.740000,0
2017-06-12,11.740000,11.800000,11.660000,11.660000,11.660000,0
2017-06-19,11.720000,11.720000,11.540000,11.610000,11.610000,0
2017-06-26,11.660000,11.710000,11.560000,11.660000,11.660000,0
2017-07-03,11.740000,11.740000,11.560000,11.680000,11.680000,0
2017-07-10,11.650000,11.750000,11.650000,11.750000,11.750000,0
