Date,Open,High,Low,Close,Adj Close,Volume
2017-06-15,68.010002,68.010002,68.010002,68.010002,68.010002,0
2017-06-16,68.139999,68.139999,68.139999,68.139999,68.139999,0
2017-06-19,68.769997,68.769997,68.769997,68.769997,68.769997,0
2017-06-20,68.000000,68.000000,68.000000,68.000000,68.000000,0
2017-06-21,67.680000,67.680000,67.680000,67.680000,67.680000,0
2017-06-22,67.660004,67.660004,67.660004,67.660004,67.660004,0
2017-06-23,67.980003,67.980003,67.980003,67.980003,67.980003,0
2017-06-26,68.230003,68.230003,68.230003,68.230003,68.230003,0
2017-06-27,67.900002,67.900002,67.900002,67.900002,67.900002,0
2017-06-28,68.860001,68.860001,68.860001,68.860001,68.860001,0
2017-06-29,68.440002,68.440002,68.440002,68.440002,68.440002,0
2017-06-30,68.589996,68.589996,68.589996,68.589996,68.589996,0
2017-07-03,68.769997,68.769997,68.769997,68.769997,68.769997,0
2017-07-05,68.529999,68.529999,68.529999,68.529999,68.529999,0
2017-07-06,67.580002,67.580002,67.580002,67.580002,67.580002,0
2017-07-07,68.160004,68.160004,68.160004,68.160004,68.160004,0
2017-07-10,68.199997,68.199997,68.199997,68.199997,68.199997,0
2017-07-11,68.080002,68.080002,68.080002,68.080002,68.080002,0
2017-07-12,68.349998,68.349998,68.349998,68.349998,68.349998,0
2017-07-13,68.639999,68.639999,68.639999,68.639999,68.639999,0
